source_code,source_concept_id,source_vocabulary_id,source_concept_class_id,concept_name,source_code_description,target_concept_id,target_concept_name,target_vocabulary_id,target_concept_domain,valid_start_date,valid_end_date
O1905050,42187550,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,holiday","부분체외순환-ILA Membrane Ventilator 사용, 공휴일",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905052,42156460,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) Neonate holiday","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)신생아 공휴일",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905053,42110911,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) Under 12 months holiday","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)만1세미만 공휴일",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905055,42135131,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months holiday","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)만1세이상~만6세미만 공휴일",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905080,42177469,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,clinic, dental clinic(including Public Health and Medical care center) Nighttime, Saturday, holiday","부분체외순환-ILA Membrane Ventilator 사용, (의원·치과의원(보건의료원포함)) 야간,공휴,토요",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905090,42193612,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,regional trauma center, Severe trauma","부분체외순환-ILA Membrane Ventilator 사용, 권역외상센터중증외상",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905092,42197943,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,Regional trauma center severe trauma (Senior General Hospital, General Hospital Neonate","부분체외순환-ILA Membrane Ventilator 사용, 권역외상센터중증외상 (상급종합병원·종합병원)신생아",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905093,42195030,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,Regional trauma center severe trauma (Senior General Hospital, General Hospital) Under 12 months","부분체외순환-ILA Membrane Ventilator 사용, 권역외상센터중증외상 (상급종합병원·종합병원)만1세미만",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905095,42196764,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,Regional trauma center severe trauma (Senior General Hospital, General Hospital) More than 12 months~ Under 72 months","부분체외순환-ILA Membrane Ventilator 사용, 권역외상센터중증외상 (상급종합병원·종합병원)만1세이상~만6세미만",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O19050A0,42205952,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,regional trauma center, severe trauma Nighttime","부분체외순환-ILA Membrane Ventilator 사용, 권역외상센터중증외상 야간",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O19050A2,42209045,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,Regional trauma center severe trauma Nighttime (Senior General Hospital, General Hospital) Neonate","부분체외순환-ILA Membrane Ventilator 사용, 권역외상센터중증외상 야간 (상급종합병원·종합병원)신생아",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O19050A3,42206361,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,Regional trauma center severe trauma Nighttime (Senior General Hospital, General Hospital) Under 12 months","부분체외순환-ILA Membrane Ventilator 사용, 권역외상센터중증외상 야간 (상급종합병원·종합병원)만1세미만",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O19050A5,42207823,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,Regional trauma center severe trauma Nighttime (Senior General Hospital, General Hospital) More than 12 months~ Under 72 months","부분체외순환-ILA Membrane Ventilator 사용, 권역외상센터중증외상 야간 (상급종합병원·종합병원)만1세이상~만6세미만",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O19050B0,42199872,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,regional trauma center, severe trauma holiday","부분체외순환-ILA Membrane Ventilator 사용, 권역외상센터중증외상 공휴",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O19050B2,42203500,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,Regional trauma center severe trauma Holiday (Senior General Hospital, General Hospital) Neonate","부분체외순환-ILA Membrane Ventilator 사용, 권역외상센터중증외상 공휴 (상급종합병원·종합병원)신생아",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O19050B3,42200358,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,Regional trauma center severe trauma Holiday (Senior General Hospital, General Hospital) Under 12 months","부분체외순환-ILA Membrane Ventilator 사용, 권역외상센터중증외상 공휴 (상급종합병원·종합병원)만1세미만",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O19050B5,42201864,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,Regional trauma center severe trauma Holiday (Senior General Hospital, General Hospital) More than 12 months~ Under 72 months","부분체외순환-ILA Membrane Ventilator 사용, 권역외상센터중증외상 공휴 (상급종합병원·종합병원)만1세이상~만6세미만",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905200,42351429,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,Cardiothoracic surgeon","부분체외순환-ILA Membrane Ventilator 사용, 흉부외과 전문의",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905202,42174746,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) Neonate Thoracic surgeon","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)신생아 흉부외과 전문의",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905203,42128068,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) Under 12 months Thoracic surgeon","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)만1세미만 흉부외과 전문의",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905205,42390747,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months Thoracic surgeon","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)만1세이상~만6세미만 흉부외과 전문의",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905210,42352520,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,Thoracic surgeon Nighttime","부분체외순환-ILA Membrane Ventilator 사용, 흉부외과 전문의 야간",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905212,42175703,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) Neonate Thoracic surgeon Nighttime","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)신생아 흉부외과 전문의 야간",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905213,42129108,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) Under 12 months Thoracic surgeon Nighttime","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)만1세미만 흉부외과 전문의 야간",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905215,42390932,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months Thoracic surgeon Nighttime","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)만1세이상~만6세미만 흉부외과 전문의 야간",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905220,42353172,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,Thoracic surgeon second surgery Emergency","부분체외순환-ILA Membrane Ventilator 사용, 흉부외과 전문의 응급",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905222,42176212,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) Neonate Thoracic surgeon Emergency","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)신생아 흉부외과 전문의 응급",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905223,42129612,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) Under 12 months Thoracic surgeon Emergency","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)만1세미만 흉부외과 전문의 응급",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905225,42391253,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months Thoracic surgeon Emergency","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)만1세이상~만6세미만 흉부외과 전문의 응급",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905230,42353434,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,Thoracic surgeon second surgery Emergency Nighttime","부분체외순환-ILA Membrane Ventilator 사용, 흉부외과 전문의 응급 야간",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905232,42176344,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) Neonate Thoracic surgeon Emergency Nighttime","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)신생아 흉부외과 전문의 응급 야간",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905233,42129655,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) Under 12 months Thoracic surgeon Emergency Nighttime","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)만1세미만 흉부외과 전문의 응급 야간",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905235,42152637,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 monthsThoracic surgeon Emergency Nighttime","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)만1세이상~만6세미만 흉부외과 전문의 응급 야간",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905240,42397230,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,Thoracic surgeon Emergency holiday","부분체외순환-ILA Membrane Ventilator 사용, 흉부외과 전문의 응급 공휴일",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905242,42392061,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) Neonate Thoracic surgeon Emergency holiday","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)신생아 흉부외과 전문의 응급 공휴일",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905243,42389531,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) Under 12 months Thoracic surgeon Emergency holiday","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)만1세미만 흉부외과 전문의 응급 공휴일",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905245,42391387,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months Thoracic surgeon Emergency holiday","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)만1세이상~만6세미만 흉부외과 전문의 응급 공휴일",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905250,42351621,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,Thoracic surgeon holiday","부분체외순환-ILA Membrane Ventilator 사용, 흉부외과 전문의 공휴일",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905252,42175066,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) Neonate Thoracic surgeon holiday","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)신생아 흉부외과 전문의 공휴일",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905253,42128369,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) Under 12 months Thoracic surgeon holiday","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)만1세미만 흉부외과 전문의 공휴일",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
O1905255,42151918,EDI,Procedure,"Partial Extracorporeal Circulation-ILA Membrane Ventilator,(Senior General Hospital, General Hospital) More than 12 months~ Under 72 months Thoracic surgeon holiday","부분체외순환-ILA Membrane Ventilator 사용, (상급종합병원·종합병원)만1세이상~만6세미만 흉부외과 전문의 공휴일",4052536,Extracorporeal membrane oxygenation,SNOMED,Procedure,20200319,20991231
